Image Name,Description,Categories,label
slag-inclusion(color)2-11.jpg,"1. The inspection image of this steel pipe weld reveals flaws such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-12.jpg,"2. In this image of a steel pipe weld inspection, we can observe defects like slag inclusion, where welding slag gets caught within the weld as it is being constructed.","steel pipe, slag inclusion",404
slag-inclusion(color)2-13.jpg,"3. Within the weld of this steel pipe, defects such as slag inclusion are visible in the inspection image, indicating the entrapment of welding slag during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-14.jpg,"4. The presence of defects, such as slag inclusion, is evident in this steel pipe weld inspection image, showcasing the entrapment of welding slag in the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(color)2-15.jpg,"5. This inspection image of a steel pipe weld highlights flaws like slag inclusion, a phenomenon where welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-16.jpg,"1. The image presented here for inspection of the steel pipe weld reveals flaws, such as slag inclusion, a term used to describe the trapping of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-17.jpg,"2. Defects like slag inclusion can be observed in this image of the inspection of the steel pipe weld, where slag becomes entrapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(color)2-18.jpg,"3. In this image depicting the inspection of the steel pipe weld, one can identify imperfections, including slag inclusion, which occurs when welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-19.jpg,"4. Slag inclusion, seen in this image during the inspection of the steel pipe weld, is a defect that arises from the entrapment of welding slag within the weld as it is being welded.","steel pipe, slag inclusion",404
slag-inclusion(color)2-20.jpg,"5. This inspection image of the steel pipe weld showcases various defects, with slag inclusion being one of them, referring to the welding slag becoming trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-21.jpg,"1. The image of steel pipe weld inspection reveals the presence of defects such as slag-inclusion, which occurs when welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(color)2-22.jpg,"2. Within this steel pipe weld inspection image, defects like slag-inclusion are evident, where welding slag becomes enclosed within the weld while welding.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-00.jpg,"3. The inspection image of the steel pipe weld displays defects such as slag-inclusion, which is the result of welding slag being trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-01.jpg,"4. In this image of steel pipe weld inspection, one can observe defects like slag-inclusion, which occurs when welding slag becomes entrapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-02.jpg,"5. Within the steel pipe weld inspection image, one can identify defects such as slag-inclusion, which is the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-03.jpg,"The inspection image of this steel pipe weld displays flaws, such as slag inclusion, which occurs when welding slag gets trapped inside The weld during The welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-04.jpg,"visible in this image of The steel pipe weld inspection are defects like slag inclusion, where welding slag is trapped Within The weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-05.jpg,"Depicted in The image of The steel pipe weld inspection are imperfections, including slag inclusion, which happens when welding slag becomes entrapped in The weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-06.jpg,"Within this image of The steel pipe weld inspection, one can observe defects like slag inclusion, which is The trapping of welding slag Within The weld during The welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-07.jpg,"Shown in The inspection image of this steel pipe weld are flaws, one of which is slag inclusion, a situation where welding slag is enclosed Within The weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-08.jpg,"1. The inspection image of this steel pipe weld displays flaws such as slag inclusion, which happens when welding slag gets trapped inside the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-09.jpg,"2. In this image of inspecting the weld on the steel pipe, one can observe defects like slag inclusion, a situation where welding slag becomes stuck within the weld amidst the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-10.jpg,"3. Defects, including slag inclusion, are visible in this inspection image of the weld on the steel pipe, which occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-11.jpg,"4. The inspection image of this steel pipe weld reveals imperfections, such as slag inclusion, caused by welding slag getting enclosed within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-12.jpg,"5. Within this image of inspecting the steel pipe weld, defects like slag inclusion are evident, a result of welding slag being trapped inside the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-13.jpg,"in this image of a steel pipe weld inspection, defects such as slag inclusion are visible. slag inclusion occurs when welding slag gets trapped Within The weld as it is being formed.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-14.jpg,"The inspection image of this steel pipe weld displays various defects, including slag inclusion. slag inclusion happens when welding slag becomes trapped inside The weld during The welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-15.jpg,captured in this image of a steel pipe weld inspection are defects like slag inclusion. slag inclusion is The result of welding slag being trapped Within The weld during welding.,"steel pipe, slag inclusion",404
slag-inclusion(crop)2-16.jpg,"The steel pipe weld inspection image reveals The presence of defects, notably slag inclusion. slag inclusion is when welding slag gets enclosed Within The weld during The welding operation.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-17.jpg,"in this image depicting The inspection of a steel pipe weld, defects such as slag inclusion are observed. slag inclusion occurs when welding slag is captured Within The weld during The welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-18.jpg,"1. The image displaying inspection results of the welded steel pipe reveals flaws such as slag inclusion, which occurs when welding slag is trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-19.jpg,"2. Within this inspection image of a welded steel pipe, defects such as slag inclusion are visible, indicating the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-20.jpg,"3. Defects, including slag inclusion, can be seen in the inspection image of the welded steel pipe, where welding slag becomes entrapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-21.jpg,"4. The inspection image of the welded steel pipe highlights flaws like slag inclusion, a result of welding slag getting trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(crop)2-22.jpg,"5. In this image for steel pipe weld inspection, defects like slag inclusion are evident, indicating the entrapment of welding slag within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-00.jpg,"1. The image depicting inspection of the weld on this steel pipe reveals defects such as slag inclusion, which occurs when welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-01.jpg,"2. In this steel pipe weld inspection image, defects like slag inclusion are evident, which indicates the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-02.jpg,"3. Defects, including slag inclusion, can be observed in this inspection image of the weld on the steel pipe, where welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-03.jpg,"4. The presence of defects, such as slag inclusion, is highlighted in this image showing the inspection of the weld on the steel pipe, where welding slag is entrapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-04.jpg,"5. This image, displaying the inspection of the weld on the steel pipe, reveals defects like slag inclusion, which occurs when welding slag is entrapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-05.jpg,"1. The inspection image of this steel pipe weld reveals flaws such as slag inclusion, which is the trapping of welding slag within the weld as it is being welded.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-06.jpg,"2. Within this image of a steel pipe weld inspection, one can observe defects like slag inclusion, a term used to describe the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-07.jpg,"3. Defects, such as slag inclusion, can be identified in this inspection image of the weld on the steel pipe, where slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-08.jpg,"4. The inspection image of this steel pipe weld displays imperfections such as slag inclusion, which occurs when welding slag becomes trapped within the weld as it is being joined.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-09.jpg,"5. In this image capturing the inspection of a weld on a steel pipe, defects are visible, including slag inclusion, where welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-10.jpg,"1. In this inspection image of a welded steel pipe, defects such as slag inclusion are visible. Slag inclusion occurs when welding slag gets trapped within the weld as it is being created.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-11.jpg,2. The inspection image of this steel pipe weld reveals imperfections like slag inclusion. Slag inclusion happens when welding slag gets captured inside the weld while the welding is in progress.,"steel pipe, slag inclusion",404
slag-inclusion(cutout)2-12.jpg,"3. Defects, notably slag inclusion, can be observed in this image showing the inspection of a steel pipe weld. Slag inclusion occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-13.jpg,"4. The image displaying the inspection of this steel pipe weld highlights the presence of defects, including slag inclusion. Slag inclusion is the result of welding slag being entrapped within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-14.jpg,"5. This image, taken during the inspection of a steel pipe weld, displays imperfections such as slag inclusion. Slag inclusion occurs when welding slag becomes ensnared within the weld as it is being formed.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-15.jpg,"1. The image of this steel pipe weld inspection reveals imperfections such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-16.jpg,"2. Captured in this steel pipe weld inspection image are flaws like slag inclusion, which happens when welding slag gets enclosed within the weld while the welding is being carried out.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-17.jpg,"3. Displayed in the steel pipe weld inspection image are defects like slag inclusion, a term used to describe the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-18.jpg,"4. The steel pipe weld inspection image exhibits defects, one of which is slag inclusion, a phenomenon where welding slag becomes trapped inside the weld during the welding operation.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-19.jpg,"5. Within the image of this steel pipe weld inspection, we can observe defects such as slag inclusion, which occurs when welding slag is captured within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-20.jpg,"1. The image of this steel pipe weld inspection reveals flaws, such as the presence of slag inclusions. Slag inclusion occurs when welding slag gets trapped within the weld while the welding is in progress.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-21.jpg,"2. In this visual depiction of the inspection of a steel pipe weld, various defects are visible, one of which is the presence of slag inclusions. Slag inclusion happens when welding slag gets enclosed within the weld during the process of welding.","steel pipe, slag inclusion",404
slag-inclusion(cutout)2-22.jpg,"3. This image from the inspection of a steel pipe weld highlights defects, including the occurrence of slag inclusions. Slag inclusion is described as the entrapment of welding slag within the weld as it is being welded.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-00.jpg,"4. The inspection image of this steel pipe weld clearly displays defects, including the presence of slag inclusions. Slag inclusion is defined as the entrapment of welding slag within the weld as the welding process takes place.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-01.jpg,"5. Within this image depicting the inspection of a steel pipe weld, one can observe defects, such as the existence of slag inclusions. Slag inclusion occurs when welding slag becomes trapped within the weld while the welding is being carried out.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-02.jpg,"1. In this image of a steel pipe weld inspection, defects such as slag inclusion are visible. Slag inclusion occurs when welding slag becomes trapped within the weld as it is being created.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-03.jpg,"2. Revealed in this photograph of a steel pipe weld inspection are defects, one of which is slag inclusion. Slag inclusion happens when welding slag gets stuck in the weld while the welding is being carried out.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-04.jpg,"3. Depicted in the inspection image of this steel pipe weld are flaws, notably slag inclusion. Slag inclusion is the result of welding slag getting enclosed within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-05.jpg,"4. The inspection image of this steel pipe weld highlights various defects, including slag inclusion. Slag inclusion is the term used to describe the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-06.jpg,"5. This image showcasing the inspection of a steel pipe weld reveals the presence of defects, with slag inclusion being one of them. Slag inclusion occurs when welding slag becomes trapped within the weld as it is being formed.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-07.jpg,"1. The image depicting the inspection of the weld on this steel pipe reveals the presence of defects, such as slag inclusions. Slag inclusion occurs when welding slag becomes trapped within the weld as it is being formed.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-08.jpg,"2. Defects, such as slag inclusions, are visible in the inspection image of the welded steel pipe. Slag inclusion happens when welding slag gets enclosed within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-09.jpg,"3. Within the inspection image of this steel pipe weld, defects can be observed, with slag inclusions being one of the issues found. The entrapment of welding slag within the weld during the welding process is known as slag inclusion.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-10.jpg,"4. This image from the inspection of the steel pipe weld reveals the presence of defects, including slag inclusions. Slag inclusion refers to the entrapment of welding slag within the weld while it is being welded.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-11.jpg,"5. In the inspection image of this steel pipe weld, various defects are evident, with slag inclusions being one of them. Slag inclusion occurs when welding slag is trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-12.jpg,"1. The image of this steel pipe weld inspection reveals the presence of defects, such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-13.jpg,"2. Within this steel pipe weld inspection image, defects like slag inclusion are evident, which happens when welding slag gets trapped inside the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-14.jpg,"3. Defects, such as slag inclusion, are observed in the inspection image of this steel pipe weld, indicating the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-15.jpg,"4. The inspection image of this steel pipe weld highlights defects, including slag inclusion, which is the result of welding slag becoming trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-16.jpg,"5. In this image of steel pipe weld inspection, one can see defects like slag inclusion, which occurs when welding slag gets entrapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-17.jpg,"1. The inspection image of this steel pipe weld reveals defects, with slag inclusion being one of them. Slag inclusion occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-18.jpg,"2. Within this image inspecting the weld of a steel pipe, defects are evident, notably the presence of slag inclusion. Slag inclusion is characterized by welding slag becoming entrapped within the weld as it is being created.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-19.jpg,"3. In the image capturing the inspection of this steel pipe weld, various defects are visible, including slag inclusion. Slag inclusion is the term used to describe the entrapment of welding slag within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-20.jpg,4. Defects such as slag inclusion are depicted in the inspection image of this steel pipe weld. Slag inclusion occurs when welding slag gets trapped within the weld as it is being formed during the welding process.,"steel pipe, slag inclusion",404
slag-inclusion(flip)2-21.jpg,"5. The defects seen in the inspection image of this steel pipe weld include slag inclusion, where welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(flip)2-22.jpg,"1. The image of inspection on the weld of this steel pipe reveals defects, such as slag inclusion. This term is used to describe the presence of welding slag trapped within the weld while the welding is being carried out.","steel pipe, slag inclusion",404
slag-inclusion(light)2-00.jpg,"2. Defects, including slag inclusion, are visible in the inspection image of the weld on this steel pipe. Slag inclusion occurs when welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-01.jpg,"3. In this image showing the inspection of the weld on a steel pipe, various defects are noticeable, with slag inclusion being one of them. Slag inclusion happens when welding slag becomes trapped within the weld as the welding takes place.","steel pipe, slag inclusion",404
slag-inclusion(light)2-02.jpg,"4. The inspection image of the weld on this steel pipe displays defects, one of which is slag inclusion. Slag inclusion occurs when welding slag is entrapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-03.jpg,"5. Defects, including slag inclusion, are evident in the inspection image of the weld on this steel pipe. Slag inclusion refers to the entrapment of welding slag within the weld during the welding process, as shown in the image.","steel pipe, slag inclusion",404
slag-inclusion(light)2-04.jpg,"1. The inspection image of this steel pipe weld displays flaws such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-05.jpg,"2. Within this image of a weld inspection on a steel pipe, one can observe defects like slag inclusion, which happens when welding slag gets incorporated into the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-06.jpg,"3. In this image depicting the inspection of a steel pipe weld, defects like slag inclusion are visible, which occurs when welding slag becomes trapped inside the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(light)2-07.jpg,"4. Defects, including slag inclusion, are evident in this inspection image of a welded steel pipe. Slag inclusion refers to the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-08.jpg,"5. This image, showing the inspection of a weld on a steel pipe, reveals flaws such as slag inclusion, which is the result of welding slag getting trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-09.jpg,"1. The inspection image of this steel pipe weld reveals defects such as slag inclusion, which occurs when welding slag becomes trapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(light)2-10.jpg,"2. Within this image of a steel pipe weld inspection, one can observe defects like slag inclusion, which is the result of welding slag becoming trapped in the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-11.jpg,"3. In the image depicting the inspection of this steel pipe weld, various defects are visible, including slag inclusion, a phenomenon where welding slag gets trapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(light)2-12.jpg,"4. The defects captured in the inspection image of this steel pipe weld notably include slag inclusion, which happens when welding slag becomes entrapped within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(light)2-13.jpg,"5. The inspection image of this steel pipe weld showcases defects like slag inclusion, a condition in which welding slag gets enclosed within the weld as welding takes place.","steel pipe, slag inclusion",404
slag-inclusion(light)2-14.jpg,"1. The inspection image of this steel pipe weld reveals flaws, such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-15.jpg,"2. Within this image of a steel pipe weld inspection, defects are visible, including slag inclusion, which happens when welding slag gets trapped in the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-16.jpg,"3. Shown in the image of this steel pipe weld inspection are defects like slag inclusion, a term used to describe the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-17.jpg,"4. Defects, such as slag inclusion, are evident in this steel pipe weld inspection image, where welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-18.jpg,"5. The inspection image of this steel pipe weld displays imperfections, like slag inclusion, which occurs when welding slag is entrapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-19.jpg,"1. In this inspection image of a welded steel pipe, defects such as slag inclusion are visible. Slag inclusion occurs when welding slag gets trapped within the weld as it is being created.","steel pipe, slag inclusion",404
slag-inclusion(light)2-20.jpg,"2. The image for inspecting the weld on this steel pipe reveals the presence of defects, including slag inclusion. Slag inclusion happens when welding slag becomes trapped in the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(light)2-21.jpg,"3. Within this inspection image of a steel pipe weld, various defects are evident, with slag inclusion being one of them. Slag inclusion occurs when welding slag is inadvertently trapped within the weld during the welding operation.","steel pipe, slag inclusion",404
slag-inclusion(light)2-22.jpg,4. The defects captured in this inspection image of a welded steel pipe notably include slag inclusion. Slag inclusion is described as the entrapment of welding slag within the weld during the welding process.,"steel pipe, slag inclusion",404
slag-inclusion(noise)2-00.jpg,5. A close examination of this image showing the inspection of a steel pipe weld uncovers defects like slag inclusion. Slag inclusion is the term used to describe the entrapment of welding slag within the weld during the welding process.,"steel pipe, slag inclusion",404
slag-inclusion(noise)2-01.jpg,"1. The image of this steel pipe weld inspection reveals imperfections such as slag inclusion, which occurs when welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-02.jpg,"2. In this inspection image of the steel pipe weld, defects are visible, notably the presence of slag inclusion, which happens when welding slag becomes trapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-03.jpg,"3. Within this steel pipe weld inspection image, defects are evident, with slag inclusion being one of the notable issues, where welding slag is enclosed within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-04.jpg,"4. The defects captured in this image of the steel pipe weld inspection include slag inclusion, a phenomenon that occurs when welding slag gets enclosed within the weld during the process of welding.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-05.jpg,"5. In this inspection image of the steel pipe weld, various defects are visible, including slag inclusion, which refers to the trapping of welding slag inside the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-06.jpg,"1. The inspection image of this steel pipe weld reveals defects, such as the presence of slag inclusion, which occurs when welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-07.jpg,"2. Defects, like slag inclusion, are visible in the inspection image of the weld on this steel pipe, indicating the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-08.jpg,"3. The image of the inspection on this steel pipe weld shows imperfections, one of which is slag inclusion, which happens when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-09.jpg,"4. In the inspection image of this steel pipe weld, defects are observed, with slag inclusion being one of them, referring to the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-10.jpg,"5. The presence of defects, including slag inclusion, is evident in the inspection image of the weld on this steel pipe, where slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-11.jpg,"1. The inspection image of this steel pipe weld reveals defects, notably the presence of slag inclusion, which occurs when welding slag becomes trapped within the weld as it is being formed.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-12.jpg,"2. Displayed in the image is an inspection of the weld in this steel pipe, where defects such as slag inclusion can be observed - a term used to describe the entrapment of welding slag within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-13.jpg,"3. Within this image depicting the inspection of a weld in a steel pipe, one can identify defects like slag inclusion, which happens when welding slag gets trapped inside the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-14.jpg,"4. The defects seen in this inspection image of a weld on a steel pipe include slag inclusion, a condition where welding slag becomes enclosed within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-15.jpg,"5. In the image showcasing the inspection of this steel pipe weld, various defects are visible, with slag inclusion standing out as the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-16.jpg,"1. The image displaying defects in this steel pipe weld inspection reveals the presence of slag-inclusion, which occurs when welding slag becomes trapped within the weld as it is being made.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-17.jpg,"2. Among the flaws captured in the inspection image of this steel pipe weld are instances of slag-inclusion, a phenomenon where welding slag gets enclosed within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-18.jpg,"3. Within the inspection image of this steel pipe weld, one can observe defects such as slag-inclusion, a term denoting the entrapment of welding slag within the weld as the welding process takes place.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-19.jpg,"4. The defects highlighted in the inspection image of this steel pipe weld consist of slag-inclusion, which describes the presence of welding slag trapped within the weld while the welding is being conducted.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-20.jpg,"5. In the examination image of the weld on this steel pipe, various defects are visible, including slag-inclusion, a condition where welding slag becomes enclosed within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-21.jpg,"1. The inspection image of this steel pipe weld reveals the presence of defects such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(noise)2-22.jpg,"2. Within the image of this steel pipe weld inspection, defects can be observed, one of which is slag inclusion, a result of welding slag getting trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-00.jpg,"3. Defects, including slag inclusion, are visible in this image of the inspection of the weld on the steel pipe, indicating the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-01.jpg,"4. This image captured during the inspection of the weld on the steel pipe showcases defects like slag inclusion, where welding slag becomes trapped within the weld as it is being welded.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-02.jpg,"5. In the image revealing the inspection of this steel pipe weld, various defects are evident, one of which is slag inclusion, a situation where welding slag gets enclosed within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-03.jpg,"1. The image of this steel pipe weld inspection reveals various defects, among which slag inclusion is prominent. Slag inclusion happens when welding slag gets trapped within the weld while welding is in progress.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-04.jpg,"2. Within the weld of this steel pipe, defects such as slag inclusion are visible in the inspection image. Slag inclusion occurs when welding slag becomes trapped in the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-05.jpg,"3. Defects, including slag inclusion, are evident in the weld of this steel pipe as depicted in the inspection image. Slag inclusion refers to the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-06.jpg,"4. This inspection image of the steel pipe weld unveils defects, notably slag inclusion. Slag inclusion is characterized by the entrapment of welding slag within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-07.jpg,"5. Slag inclusion, one of the defects observed in this steel pipe weld inspection image, occurs when welding slag is entrapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-08.jpg,"1. Depicted in this image of a steel pipe weld inspection are flaws such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-09.jpg,"2. The image displaying the inspection of a steel pipe weld reveals imperfections like slag inclusion, which is characterized by the entrapment of welding slag within the weld while welding.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-10.jpg,"3. The defects observed in this image of a steel pipe weld inspection include slag inclusion, a term used to describe the entrapment of welding slag within the weld as it is being welded.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-11.jpg,"4. In this image capturing the inspection of a steel pipe weld, one can identify faults such as slag inclusion, where welding slag gets trapped within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-12.jpg,"5. The steel pipe weld inspection image illustrates various flaws, with one notable issue being slag inclusion, which refers to the welding slag becoming trapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-13.jpg,"1. The image of this steel pipe weld inspection reveals imperfections such as slag inclusion, which occurs when welding slag becomes trapped within the weld during the welding procedure.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-14.jpg,"2. Within the inspection image of this steel pipe weld, one can observe flaws like slag inclusion, which happens when welding slag gets caught in the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-15.jpg,"3. In the inspection image of this steel pipe weld, defects like slag inclusion are evident, where welding slag becomes trapped within the weld during welding.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-16.jpg,"4. This image displaying the inspection of a steel pipe weld reveals the presence of defects such as slag inclusion, which occurs when welding slag becomes enclosed within the weld during the welding process.","steel pipe, slag inclusion",404
slag-inclusion(resize)2-17.jpg,"5. The inspection image of this steel pipe weld exhibits defects, notably slag inclusion, which is the result of welding slag getting ensnared within the weld during welding.","steel pipe, slag inclusion",404
